Agrupacion;Cargo;Codigo;Distrito;Establecimiento;Fecha;IdCargo;IdCircuito;IdDistrito;IdSeccion;Mesa;Seccion;idAgrupacion;idAgrupacionInt;idLista;lista;tipoVoto;votos
FRENTE DE TODOS;DIPUTADOS NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:12;3;00022;11;6;00361X;Chapaleufú;501;153;1;CELESTE Y BLANCA;positivo;91
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:12;3;00022;11;6;00361X;Chapaleufú;502;154;1;DEMOCRACIA Y CONSENSO;positivo;29
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:12;3;00022;11;6;00361X;Chapaleufú;502;154;3;MOVIMIENTO FEDERALISTA;positivo;5
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:12;3;00022;11;6;00361X;Chapaleufú;502;154;4;NUESTRA CAUSA;positivo;2
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:12;3;00022;11;6;00361X;Chapaleufú;502;154;5;UNIDOS POR LA PAMPA;positivo;83
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:12;3;00022;11;6;00361X;Chapaleufú;502;154;2;INTEGRACION PAMPEANA;positivo;7
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:12;3;00022;11;6;00361X;Chapaleufú;503;155;2;UNIDAD DE LA IZQUIERDA;positivo;1
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:12;3;00022;11;6;00361X;Chapaleufú;503;155;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;4
;SENADORES NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:13;2;00022;11;6;00362X;Chapaleufú;;;;;nulos;13
;SENADORES NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:13;2;00022;11;6;00362X;Chapaleufú;;;;;recurridos;0
;SENADORES NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:13;2;00022;11;6;00362X;Chapaleufú;;;;;comando;0
;SENADORES NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:13;2;00022;11;6;00362X;Chapaleufú;;;;;blancos;8
;SENADORES NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:13;2;00022;11;6;00362X;Chapaleufú;;;;;impugnados;0
SOCIALISTA;SENADORES NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:13;2;00022;11;6;00362X;Chapaleufú;50;151;1;VAMOS CON VOS;positivo;1
MOVIMIENTO AL SOCIALISMO;SENADORES NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:13;2;00022;11;6;00362X;Chapaleufú;200;152;1;PARA RENOVAR A LA IZQUIERDA;positivo;1
FRENTE DE TODOS;SENADORES NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:13;2;00022;11;6;00362X;Chapaleufú;501;153;1;CELESTE Y BLANCA;positivo;76
JUNTOS POR EL CAMBIO;SENADORES NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:13;2;00022;11;6;00362X;Chapaleufú;502;154;1;DEMOCRACIA Y CONSENSO;positivo;33
JUNTOS POR EL CAMBIO;SENADORES NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:13;2;00022;11;6;00362X;Chapaleufú;502;154;3;MOVIMIENTO FEDERALISTA;positivo;5
JUNTOS POR EL CAMBIO;SENADORES NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:13;2;00022;11;6;00362X;Chapaleufú;502;154;4;NUESTRA CAUSA;positivo;1
JUNTOS POR EL CAMBIO;SENADORES NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:13;2;00022;11;6;00362X;Chapaleufú;502;154;5;UNIDOS POR LA PAMPA;positivo;75
JUNTOS POR EL CAMBIO;SENADORES NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:13;2;00022;11;6;00362X;Chapaleufú;502;154;2;INTEGRACION PAMPEANA;positivo;2
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;SENADORES NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:13;2;00022;11;6;00362X;Chapaleufú;503;155;2;UNIDAD DE LA IZQUIERDA;positivo;0
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;SENADORES NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:13;2;00022;11;6;00362X;Chapaleufú;503;155;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;5
;DIPUTADOS NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:13;3;00022;11;6;00362X;Chapaleufú;;;;;nulos;13
;DIPUTADOS NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:13;3;00022;11;6;00362X;Chapaleufú;;;;;recurridos;0
;DIPUTADOS NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:13;3;00022;11;6;00362X;Chapaleufú;;;;;comando;0
;DIPUTADOS NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:13;3;00022;11;6;00362X;Chapaleufú;;;;;blancos;4
;DIPUTADOS NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:13;3;00022;11;6;00362X;Chapaleufú;;;;;impugnados;0
SOCIALISTA;DIPUTADOS NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:13;3;00022;11;6;00362X;Chapaleufú;50;151;1;VAMOS CON VOS;positivo;1
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:13;3;00022;11;6;00362X;Chapaleufú;200;152;1;PARA RENOVAR A LA IZQUIERDA;positivo;1
FRENTE DE TODOS;DIPUTADOS NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:13;3;00022;11;6;00362X;Chapaleufú;501;153;1;CELESTE Y BLANCA;positivo;78
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:13;3;00022;11;6;00362X;Chapaleufú;502;154;1;DEMOCRACIA Y CONSENSO;positivo;27
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:13;3;00022;11;6;00362X;Chapaleufú;502;154;3;MOVIMIENTO FEDERALISTA;positivo;6
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:13;3;00022;11;6;00362X;Chapaleufú;502;154;4;NUESTRA CAUSA;positivo;1
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:13;3;00022;11;6;00362X;Chapaleufú;502;154;5;UNIDOS POR LA PAMPA;positivo;81
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:13;3;00022;11;6;00362X;Chapaleufú;502;154;2;INTEGRACION PAMPEANA;positivo;3
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:13;3;00022;11;6;00362X;Chapaleufú;503;155;2;UNIDAD DE LA IZQUIERDA;positivo;0
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:13;3;00022;11;6;00362X;Chapaleufú;503;155;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;5
;SENADORES NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:14;2;00022;11;6;00363X;Chapaleufú;;;;;nulos;11
;SENADORES NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:14;2;00022;11;6;00363X;Chapaleufú;;;;;recurridos;0
;SENADORES NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:14;2;00022;11;6;00363X;Chapaleufú;;;;;comando;0
;SENADORES NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:14;2;00022;11;6;00363X;Chapaleufú;;;;;blancos;5
;SENADORES NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:14;2;00022;11;6;00363X;Chapaleufú;;;;;impugnados;0
SOCIALISTA;SENADORES NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:14;2;00022;11;6;00363X;Chapaleufú;50;151;1;VAMOS CON VOS;positivo;6
MOVIMIENTO AL SOCIALISMO;SENADORES NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:14;2;00022;11;6;00363X;Chapaleufú;200;152;1;PARA RENOVAR A LA IZQUIERDA;positivo;3
FRENTE DE TODOS;SENADORES NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:14;2;00022;11;6;00363X;Chapaleufú;501;153;1;CELESTE Y BLANCA;positivo;104
JUNTOS POR EL CAMBIO;SENADORES NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:14;2;00022;11;6;00363X;Chapaleufú;502;154;1;DEMOCRACIA Y CONSENSO;positivo;20
JUNTOS POR EL CAMBIO;SENADORES NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:14;2;00022;11;6;00363X;Chapaleufú;502;154;3;MOVIMIENTO FEDERALISTA;positivo;5
JUNTOS POR EL CAMBIO;SENADORES NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:14;2;00022;11;6;00363X;Chapaleufú;502;154;4;NUESTRA CAUSA;positivo;2
JUNTOS POR EL CAMBIO;SENADORES NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:14;2;00022;11;6;00363X;Chapaleufú;502;154;5;UNIDOS POR LA PAMPA;positivo;75
JUNTOS POR EL CAMBIO;SENADORES NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:14;2;00022;11;6;00363X;Chapaleufú;502;154;2;INTEGRACION PAMPEANA;positivo;6
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;SENADORES NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:14;2;00022;11;6;00363X;Chapaleufú;503;155;2;UNIDAD DE LA IZQUIERDA;positivo;3
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;SENADORES NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:14;2;00022;11;6;00363X;Chapaleufú;503;155;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;4
;DIPUTADOS NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:14;3;00022;11;6;00363X;Chapaleufú;;;;;nulos;11
;DIPUTADOS NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:14;3;00022;11;6;00363X;Chapaleufú;;;;;recurridos;0
;DIPUTADOS NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:14;3;00022;11;6;00363X;Chapaleufú;;;;;comando;0
;DIPUTADOS NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:14;3;00022;11;6;00363X;Chapaleufú;;;;;blancos;5
;DIPUTADOS NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:14;3;00022;11;6;00363X;Chapaleufú;;;;;impugnados;0
SOCIALISTA;DIPUTADOS NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:14;3;00022;11;6;00363X;Chapaleufú;50;151;1;VAMOS CON VOS;positivo;6
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:14;3;00022;11;6;00363X;Chapaleufú;200;152;1;PARA RENOVAR A LA IZQUIERDA;positivo;3
FRENTE DE TODOS;DIPUTADOS NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:14;3;00022;11;6;00363X;Chapaleufú;501;153;1;CELESTE Y BLANCA;positivo;104
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:14;3;00022;11;6;00363X;Chapaleufú;502;154;1;DEMOCRACIA Y CONSENSO;positivo;19
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:14;3;00022;11;6;00363X;Chapaleufú;502;154;3;MOVIMIENTO FEDERALISTA;positivo;5
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:14;3;00022;11;6;00363X;Chapaleufú;502;154;4;NUESTRA CAUSA;positivo;2
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:14;3;00022;11;6;00363X;Chapaleufú;502;154;5;UNIDOS POR LA PAMPA;positivo;76
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:14;3;00022;11;6;00363X;Chapaleufú;502;154;2;INTEGRACION PAMPEANA;positivo;6
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:14;3;00022;11;6;00363X;Chapaleufú;503;155;2;UNIDAD DE LA IZQUIERDA;positivo;3
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00061;La Pampa;ESCUELA 17;12-09-2021 20:14;3;00022;11;6;00363X;Chapaleufú;503;155;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;4
;SENADORES NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:21;2;00022;11;6;00364X;Chapaleufú;;;;;nulos;9
;SENADORES NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:21;2;00022;11;6;00364X;Chapaleufú;;;;;recurridos;0
;SENADORES NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:21;2;00022;11;6;00364X;Chapaleufú;;;;;comando;0
;SENADORES NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:21;2;00022;11;6;00364X;Chapaleufú;;;;;blancos;2
;SENADORES NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:21;2;00022;11;6;00364X;Chapaleufú;;;;;impugnados;0
SOCIALISTA;SENADORES NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:21;2;00022;11;6;00364X;Chapaleufú;50;151;1;VAMOS CON VOS;positivo;4
MOVIMIENTO AL SOCIALISMO;SENADORES NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:21;2;00022;11;6;00364X;Chapaleufú;200;152;1;PARA RENOVAR A LA IZQUIERDA;positivo;3
FRENTE DE TODOS;SENADORES NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:21;2;00022;11;6;00364X;Chapaleufú;501;153;1;CELESTE Y BLANCA;positivo;94
JUNTOS POR EL CAMBIO;SENADORES NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:21;2;00022;11;6;00364X;Chapaleufú;502;154;1;DEMOCRACIA Y CONSENSO;positivo;29
JUNTOS POR EL CAMBIO;SENADORES NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:21;2;00022;11;6;00364X;Chapaleufú;502;154;3;MOVIMIENTO FEDERALISTA;positivo;1
JUNTOS POR EL CAMBIO;SENADORES NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:21;2;00022;11;6;00364X;Chapaleufú;502;154;4;NUESTRA CAUSA;positivo;0
JUNTOS POR EL CAMBIO;SENADORES NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:21;2;00022;11;6;00364X;Chapaleufú;502;154;5;UNIDOS POR LA PAMPA;positivo;95
JUNTOS POR EL CAMBIO;SENADORES NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:21;2;00022;11;6;00364X;Chapaleufú;502;154;2;INTEGRACION PAMPEANA;positivo;8
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;SENADORES NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:21;2;00022;11;6;00364X;Chapaleufú;503;155;2;UNIDAD DE LA IZQUIERDA;positivo;4
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;SENADORES NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:21;2;00022;11;6;00364X;Chapaleufú;503;155;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;3
;DIPUTADOS NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:21;3;00022;11;6;00364X;Chapaleufú;;;;;nulos;8
;DIPUTADOS NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:21;3;00022;11;6;00364X;Chapaleufú;;;;;recurridos;0
;DIPUTADOS NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:21;3;00022;11;6;00364X;Chapaleufú;;;;;comando;0
;DIPUTADOS NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:21;3;00022;11;6;00364X;Chapaleufú;;;;;blancos;2
;DIPUTADOS NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:21;3;00022;11;6;00364X;Chapaleufú;;;;;impugnados;0
SOCIALISTA;DIPUTADOS NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:21;3;00022;11;6;00364X;Chapaleufú;50;151;1;VAMOS CON VOS;positivo;4
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:21;3;00022;11;6;00364X;Chapaleufú;200;152;1;PARA RENOVAR A LA IZQUIERDA;positivo;3
FRENTE DE TODOS;DIPUTADOS NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:21;3;00022;11;6;00364X;Chapaleufú;501;153;1;CELESTE Y BLANCA;positivo;95
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:21;3;00022;11;6;00364X;Chapaleufú;502;154;1;DEMOCRACIA Y CONSENSO;positivo;26
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:21;3;00022;11;6;00364X;Chapaleufú;502;154;3;MOVIMIENTO FEDERALISTA;positivo;1
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:21;3;00022;11;6;00364X;Chapaleufú;502;154;4;NUESTRA CAUSA;positivo;0
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:21;3;00022;11;6;00364X;Chapaleufú;502;154;5;UNIDOS POR LA PAMPA;positivo;99
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:21;3;00022;11;6;00364X;Chapaleufú;502;154;2;INTEGRACION PAMPEANA;positivo;8
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:21;3;00022;11;6;00364X;Chapaleufú;503;155;2;UNIDAD DE LA IZQUIERDA;positivo;3
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:21;3;00022;11;6;00364X;Chapaleufú;503;155;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;3
;SENADORES NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:23;2;00022;11;6;00365X;Chapaleufú;;;;;nulos;10
;SENADORES NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:23;2;00022;11;6;00365X;Chapaleufú;;;;;recurridos;0
;SENADORES NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:23;2;00022;11;6;00365X;Chapaleufú;;;;;comando;0
;SENADORES NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:23;2;00022;11;6;00365X;Chapaleufú;;;;;blancos;9
;SENADORES NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:23;2;00022;11;6;00365X;Chapaleufú;;;;;impugnados;0
SOCIALISTA;SENADORES NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:23;2;00022;11;6;00365X;Chapaleufú;50;151;1;VAMOS CON VOS;positivo;3
MOVIMIENTO AL SOCIALISMO;SENADORES NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:23;2;00022;11;6;00365X;Chapaleufú;200;152;1;PARA RENOVAR A LA IZQUIERDA;positivo;3
FRENTE DE TODOS;SENADORES NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:23;2;00022;11;6;00365X;Chapaleufú;501;153;1;CELESTE Y BLANCA;positivo;95
JUNTOS POR EL CAMBIO;SENADORES NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:23;2;00022;11;6;00365X;Chapaleufú;502;154;1;DEMOCRACIA Y CONSENSO;positivo;34
JUNTOS POR EL CAMBIO;SENADORES NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:23;2;00022;11;6;00365X;Chapaleufú;502;154;3;MOVIMIENTO FEDERALISTA;positivo;6
JUNTOS POR EL CAMBIO;SENADORES NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:23;2;00022;11;6;00365X;Chapaleufú;502;154;4;NUESTRA CAUSA;positivo;1
JUNTOS POR EL CAMBIO;SENADORES NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:23;2;00022;11;6;00365X;Chapaleufú;502;154;5;UNIDOS POR LA PAMPA;positivo;64
JUNTOS POR EL CAMBIO;SENADORES NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:23;2;00022;11;6;00365X;Chapaleufú;502;154;2;INTEGRACION PAMPEANA;positivo;4
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;SENADORES NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:23;2;00022;11;6;00365X;Chapaleufú;503;155;2;UNIDAD DE LA IZQUIERDA;positivo;6
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;SENADORES NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:23;2;00022;11;6;00365X;Chapaleufú;503;155;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;3
;DIPUTADOS NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:23;3;00022;11;6;00365X;Chapaleufú;;;;;nulos;10
;DIPUTADOS NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:23;3;00022;11;6;00365X;Chapaleufú;;;;;recurridos;0
;DIPUTADOS NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:23;3;00022;11;6;00365X;Chapaleufú;;;;;comando;0
;DIPUTADOS NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:23;3;00022;11;6;00365X;Chapaleufú;;;;;blancos;9
;DIPUTADOS NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:23;3;00022;11;6;00365X;Chapaleufú;;;;;impugnados;0
SOCIALISTA;DIPUTADOS NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:23;3;00022;11;6;00365X;Chapaleufú;50;151;1;VAMOS CON VOS;positivo;3
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:23;3;00022;11;6;00365X;Chapaleufú;200;152;1;PARA RENOVAR A LA IZQUIERDA;positivo;3
FRENTE DE TODOS;DIPUTADOS NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:23;3;00022;11;6;00365X;Chapaleufú;501;153;1;CELESTE Y BLANCA;positivo;97
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:23;3;00022;11;6;00365X;Chapaleufú;502;154;1;DEMOCRACIA Y CONSENSO;positivo;31
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:23;3;00022;11;6;00365X;Chapaleufú;502;154;3;MOVIMIENTO FEDERALISTA;positivo;5
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:23;3;00022;11;6;00365X;Chapaleufú;502;154;4;NUESTRA CAUSA;positivo;1
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:23;3;00022;11;6;00365X;Chapaleufú;502;154;5;UNIDOS POR LA PAMPA;positivo;67
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:23;3;00022;11;6;00365X;Chapaleufú;502;154;2;INTEGRACION PAMPEANA;positivo;3
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:23;3;00022;11;6;00365X;Chapaleufú;503;155;2;UNIDAD DE LA IZQUIERDA;positivo;6
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:23;3;00022;11;6;00365X;Chapaleufú;503;155;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;3
;SENADORES NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:24;2;00022;11;6;00366X;Chapaleufú;;;;;nulos;9
;SENADORES NACIONALES;00062;La Pampa;SEC.A.M. DE JUSTO (EX UE.19);12-09-2021 20:24;2;00022;11;6;00366X;Chapaleufú;;;;;recurridos;0
