Agrupacion;Cargo;Codigo;Distrito;Establecimiento;Fecha;IdCargo;IdCircuito;IdDistrito;IdSeccion;Mesa;Seccion;idAgrupacion;idAgrupacionInt;idLista;lista;tipoVoto;votos
SOCIALISTA;DIPUTADOS NACIONALES;00080;Neuquén;ESCUELA 103;12-09-2021 20:18;3;00001;15;1;00006X;Confluencia;50;179;1;OJALÁ LA TIERRA;positivo;2
MOVIMIENTO POPULAR NEUQUINO;DIPUTADOS NACIONALES;00080;Neuquén;ESCUELA 103;12-09-2021 20:18;3;00001;15;1;00006X;Confluencia;151;180;1;AZUL POR NEUQUÉN;positivo;38
MOVIMIENTO POPULAR NEUQUINO;DIPUTADOS NACIONALES;00080;Neuquén;ESCUELA 103;12-09-2021 20:18;3;00001;15;1;00006X;Confluencia;151;180;3;UNIDOS SÍ PODEMOS;positivo;4
MOVIMIENTO POPULAR NEUQUINO;DIPUTADOS NACIONALES;00080;Neuquén;ESCUELA 103;12-09-2021 20:18;3;00001;15;1;00006X;Confluencia;151;180;2;CUIDEMOS NEUQUÉN CONSTRUYAMOS FUTURO;positivo;41
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00080;Neuquén;ESCUELA 103;12-09-2021 20:18;3;00001;15;1;00006X;Confluencia;183;181;1;PARA RENOVAR A LA IZQUIERDA;positivo;2
FRENTE DE TODOS;DIPUTADOS NACIONALES;00080;Neuquén;ESCUELA 103;12-09-2021 20:18;3;00001;15;1;00006X;Confluencia;501;182;1;CELESTE Y BLANCA A;positivo;8
FRENTE DE TODOS;DIPUTADOS NACIONALES;00080;Neuquén;ESCUELA 103;12-09-2021 20:18;3;00001;15;1;00006X;Confluencia;501;182;2;EVA PERÓN;positivo;2
FRENTE DE TODOS;DIPUTADOS NACIONALES;00080;Neuquén;ESCUELA 103;12-09-2021 20:18;3;00001;15;1;00006X;Confluencia;501;182;3;NEUQUÉN DE TODOS;positivo;2
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00080;Neuquén;ESCUELA 103;12-09-2021 20:18;3;00001;15;1;00006X;Confluencia;502;183;2;UNIDAD DE LA IZQUIERDA;positivo;21
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00080;Neuquén;ESCUELA 103;12-09-2021 20:18;3;00001;15;1;00006X;Confluencia;502;183;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;4
CAMBIA NEUQUÉN;DIPUTADOS NACIONALES;00080;Neuquén;ESCUELA 103;12-09-2021 20:18;3;00001;15;1;00006X;Confluencia;503;184;1;JUNTOS;positivo;51
;DIPUTADOS NACIONALES;00080;Neuquén;ESCUELA 103;12-09-2021 20:13;3;00001;15;1;00007X;Confluencia;;;;;nulos;24
;DIPUTADOS NACIONALES;00080;Neuquén;ESCUELA 103;12-09-2021 20:13;3;00001;15;1;00007X;Confluencia;;;;;recurridos;0
;DIPUTADOS NACIONALES;00080;Neuquén;ESCUELA 103;12-09-2021 20:13;3;00001;15;1;00007X;Confluencia;;;;;comando;0
;DIPUTADOS NACIONALES;00080;Neuquén;ESCUELA 103;12-09-2021 20:13;3;00001;15;1;00007X;Confluencia;;;;;blancos;8
;DIPUTADOS NACIONALES;00080;Neuquén;ESCUELA 103;12-09-2021 20:13;3;00001;15;1;00007X;Confluencia;;;;;impugnados;0
MOVIMIENTO LIBRES DEL SUR;DIPUTADOS NACIONALES;00080;Neuquén;ESCUELA 103;12-09-2021 20:13;3;00001;15;1;00007X;Confluencia;40;177;1;#CON VOS;positivo;13
COALICIÓN CÍVICA - AFIRMACIÓN PARA UNA REPÚBLICA IGUALITARIA (ARI);DIPUTADOS NACIONALES;00080;Neuquén;ESCUELA 103;12-09-2021 20:13;3;00001;15;1;00007X;Confluencia;47;178;1;ACOMPAÑANOS;positivo;46
SOCIALISTA;DIPUTADOS NACIONALES;00080;Neuquén;ESCUELA 103;12-09-2021 20:13;3;00001;15;1;00007X;Confluencia;50;179;1;OJALÁ LA TIERRA;positivo;3
