Agrupacion;Cargo;Codigo;Distrito;Establecimiento;Fecha;IdCargo;IdCircuito;IdDistrito;IdSeccion;Mesa;Seccion;idAgrupacion;idAgrupacionInt;idLista;lista;tipoVoto;votos
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00093;San Juan;UNIVERSIDAD CATOLICA DE CUYO;12-09-2021 19:39;3;00048;18;4;00678X;Rivadavia;501;199;1;JUNTO CON VOS;positivo;121
CONSENSO ISHCHIGUALASTO;DIPUTADOS NACIONALES;00093;San Juan;UNIVERSIDAD CATOLICA DE CUYO;12-09-2021 19:39;3;00048;18;4;00678X;Rivadavia;502;200;1;CONSENSO;positivo;37
FRENTE DE TODOS;DIPUTADOS NACIONALES;00093;San Juan;UNIVERSIDAD CATOLICA DE CUYO;12-09-2021 19:39;3;00048;18;4;00678X;Rivadavia;503;201;1;TODOS UNIDOS;positivo;52
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00093;San Juan;UNIVERSIDAD CATOLICA DE CUYO;12-09-2021 19:39;3;00048;18;4;00678X;Rivadavia;504;202;2;UNIDAD DE LA IZQUIERDA;positivo;8
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00093;San Juan;UNIVERSIDAD CATOLICA DE CUYO;12-09-2021 19:39;3;00048;18;4;00678X;Rivadavia;504;202;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;9
;DIPUTADOS NACIONALES;00093;San Juan;UNIVERSIDAD CATOLICA DE CUYO;12-09-2021 19:20;3;00048;18;4;00679X;Rivadavia;;;;;nulos;5
;DIPUTADOS NACIONALES;00093;San Juan;UNIVERSIDAD CATOLICA DE CUYO;12-09-2021 19:20;3;00048;18;4;00679X;Rivadavia;;;;;recurridos;0
;DIPUTADOS NACIONALES;00093;San Juan;UNIVERSIDAD CATOLICA DE CUYO;12-09-2021 19:20;3;00048;18;4;00679X;Rivadavia;;;;;comando;0
;DIPUTADOS NACIONALES;00093;San Juan;UNIVERSIDAD CATOLICA DE CUYO;12-09-2021 19:20;3;00048;18;4;00679X;Rivadavia;;;;;blancos;1
;DIPUTADOS NACIONALES;00093;San Juan;UNIVERSIDAD CATOLICA DE CUYO;12-09-2021 19:20;3;00048;18;4;00679X;Rivadavia;;;;;impugnados;0
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00093;San Juan;UNIVERSIDAD CATOLICA DE CUYO;12-09-2021 19:20;3;00048;18;4;00679X;Rivadavia;501;199;1;JUNTO CON VOS;positivo;151
CONSENSO ISHCHIGUALASTO;DIPUTADOS NACIONALES;00093;San Juan;UNIVERSIDAD CATOLICA DE CUYO;12-09-2021 19:20;3;00048;18;4;00679X;Rivadavia;502;200;1;CONSENSO;positivo;28
FRENTE DE TODOS;DIPUTADOS NACIONALES;00093;San Juan;UNIVERSIDAD CATOLICA DE CUYO;12-09-2021 19:20;3;00048;18;4;00679X;Rivadavia;503;201;1;TODOS UNIDOS;positivo;39
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00093;San Juan;UNIVERSIDAD CATOLICA DE CUYO;12-09-2021 19:20;3;00048;18;4;00679X;Rivadavia;504;202;2;UNIDAD DE LA IZQUIERDA;positivo;3
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00093;San Juan;UNIVERSIDAD CATOLICA DE CUYO;12-09-2021 19:20;3;00048;18;4;00679X;Rivadavia;504;202;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;15
;DIPUTADOS NACIONALES;00093;San Juan;UNIVERSIDAD CATOLICA DE CUYO;12-09-2021 19:37;3;00048;18;4;00680X;Rivadavia;;;;;nulos;2
;DIPUTADOS NACIONALES;00093;San Juan;UNIVERSIDAD CATOLICA DE CUYO;12-09-2021 19:37;3;00048;18;4;00680X;Rivadavia;;;;;recurridos;0
;DIPUTADOS NACIONALES;00093;San Juan;UNIVERSIDAD CATOLICA DE CUYO;12-09-2021 19:37;3;00048;18;4;00680X;Rivadavia;;;;;comando;0
;DIPUTADOS NACIONALES;00093;San Juan;UNIVERSIDAD CATOLICA DE CUYO;12-09-2021 19:37;3;00048;18;4;00680X;Rivadavia;;;;;blancos;3
;DIPUTADOS NACIONALES;00093;San Juan;UNIVERSIDAD CATOLICA DE CUYO;12-09-2021 19:37;3;00048;18;4;00680X;Rivadavia;;;;;impugnados;0
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00093;San Juan;UNIVERSIDAD CATOLICA DE CUYO;12-09-2021 19:37;3;00048;18;4;00680X;Rivadavia;501;199;1;JUNTO CON VOS;positivo;165
CONSENSO ISHCHIGUALASTO;DIPUTADOS NACIONALES;00093;San Juan;UNIVERSIDAD CATOLICA DE CUYO;12-09-2021 19:37;3;00048;18;4;00680X;Rivadavia;502;200;1;CONSENSO;positivo;26
FRENTE DE TODOS;DIPUTADOS NACIONALES;00093;San Juan;UNIVERSIDAD CATOLICA DE CUYO;12-09-2021 19:37;3;00048;18;4;00680X;Rivadavia;503;201;1;TODOS UNIDOS;positivo;35
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00093;San Juan;UNIVERSIDAD CATOLICA DE CUYO;12-09-2021 19:37;3;00048;18;4;00680X;Rivadavia;504;202;2;UNIDAD DE LA IZQUIERDA;positivo;5
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00093;San Juan;UNIVERSIDAD CATOLICA DE CUYO;12-09-2021 19:37;3;00048;18;4;00680X;Rivadavia;504;202;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;6
;DIPUTADOS NACIONALES;00093;San Juan;UNIVERSIDAD CATOLICA DE CUYO;12-09-2021 20:04;3;00048;18;4;00681X;Rivadavia;;;;;nulos;9
;DIPUTADOS NACIONALES;00093;San Juan;UNIVERSIDAD CATOLICA DE CUYO;12-09-2021 20:04;3;00048;18;4;00681X;Rivadavia;;;;;recurridos;0
;DIPUTADOS NACIONALES;00093;San Juan;UNIVERSIDAD CATOLICA DE CUYO;12-09-2021 20:04;3;00048;18;4;00681X;Rivadavia;;;;;comando;0
;DIPUTADOS NACIONALES;00093;San Juan;UNIVERSIDAD CATOLICA DE CUYO;12-09-2021 20:04;3;00048;18;4;00681X;Rivadavia;;;;;blancos;6
;DIPUTADOS NACIONALES;00093;San Juan;UNIVERSIDAD CATOLICA DE CUYO;12-09-2021 20:04;3;00048;18;4;00681X;Rivadavia;;;;;impugnados;0
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00093;San Juan;UNIVERSIDAD CATOLICA DE CUYO;12-09-2021 20:04;3;00048;18;4;00681X;Rivadavia;501;199;1;JUNTO CON VOS;positivo;118
CONSENSO ISHCHIGUALASTO;DIPUTADOS NACIONALES;00093;San Juan;UNIVERSIDAD CATOLICA DE CUYO;12-09-2021 20:04;3;00048;18;4;00681X;Rivadavia;502;200;1;CONSENSO;positivo;19
FRENTE DE TODOS;DIPUTADOS NACIONALES;00093;San Juan;UNIVERSIDAD CATOLICA DE CUYO;12-09-2021 20:04;3;00048;18;4;00681X;Rivadavia;503;201;1;TODOS UNIDOS;positivo;67
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00093;San Juan;UNIVERSIDAD CATOLICA DE CUYO;12-09-2021 20:04;3;00048;18;4;00681X;Rivadavia;504;202;2;UNIDAD DE LA IZQUIERDA;positivo;6
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00093;San Juan;UNIVERSIDAD CATOLICA DE CUYO;12-09-2021 20:04;3;00048;18;4;00681X;Rivadavia;504;202;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;11
;DIPUTADOS NACIONALES;00093;San Juan;UNIVERSIDAD CATOLICA DE CUYO;12-09-2021 19:28;3;00048;18;4;00682X;Rivadavia;;;;;nulos;6
;DIPUTADOS NACIONALES;00093;San Juan;UNIVERSIDAD CATOLICA DE CUYO;12-09-2021 19:28;3;00048;18;4;00682X;Rivadavia;;;;;recurridos;0
;DIPUTADOS NACIONALES;00093;San Juan;UNIVERSIDAD CATOLICA DE CUYO;12-09-2021 19:28;3;00048;18;4;00682X;Rivadavia;;;;;comando;0
;DIPUTADOS NACIONALES;00093;San Juan;UNIVERSIDAD CATOLICA DE CUYO;12-09-2021 19:28;3;00048;18;4;00682X;Rivadavia;;;;;blancos;8
;DIPUTADOS NACIONALES;00093;San Juan;UNIVERSIDAD CATOLICA DE CUYO;12-09-2021 19:28;3;00048;18;4;00682X;Rivadavia;;;;;impugnados;0
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00093;San Juan;UNIVERSIDAD CATOLICA DE CUYO;12-09-2021 19:28;3;00048;18;4;00682X;Rivadavia;501;199;1;JUNTO CON VOS;positivo;129
CONSENSO ISHCHIGUALASTO;DIPUTADOS NACIONALES;00093;San Juan;UNIVERSIDAD CATOLICA DE CUYO;12-09-2021 19:28;3;00048;18;4;00682X;Rivadavia;502;200;1;CONSENSO;positivo;30
FRENTE DE TODOS;DIPUTADOS NACIONALES;00093;San Juan;UNIVERSIDAD CATOLICA DE CUYO;12-09-2021 19:28;3;00048;18;4;00682X;Rivadavia;503;201;1;TODOS UNIDOS;positivo;60
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00093;San Juan;UNIVERSIDAD CATOLICA DE CUYO;12-09-2021 19:28;3;00048;18;4;00682X;Rivadavia;504;202;2;UNIDAD DE LA IZQUIERDA;positivo;6
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00093;San Juan;UNIVERSIDAD CATOLICA DE CUYO;12-09-2021 19:28;3;00048;18;4;00682X;Rivadavia;504;202;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;16
;DIPUTADOS NACIONALES;00093;San Juan;UNIVERSIDAD CATOLICA DE CUYO;12-09-2021 19:38;3;00048;18;4;00683X;Rivadavia;;;;;nulos;7
;DIPUTADOS NACIONALES;00093;San Juan;UNIVERSIDAD CATOLICA DE CUYO;12-09-2021 19:38;3;00048;18;4;00683X;Rivadavia;;;;;recurridos;0
;DIPUTADOS NACIONALES;00093;San Juan;UNIVERSIDAD CATOLICA DE CUYO;12-09-2021 19:38;3;00048;18;4;00683X;Rivadavia;;;;;comando;0
;DIPUTADOS NACIONALES;00093;San Juan;UNIVERSIDAD CATOLICA DE CUYO;12-09-2021 19:38;3;00048;18;4;00683X;Rivadavia;;;;;blancos;3
;DIPUTADOS NACIONALES;00093;San Juan;UNIVERSIDAD CATOLICA DE CUYO;12-09-2021 19:38;3;00048;18;4;00683X;Rivadavia;;;;;impugnados;0
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00093;San Juan;UNIVERSIDAD CATOLICA DE CUYO;12-09-2021 19:38;3;00048;18;4;00683X;Rivadavia;501;199;1;JUNTO CON VOS;positivo;128
CONSENSO ISHCHIGUALASTO;DIPUTADOS NACIONALES;00093;San Juan;UNIVERSIDAD CATOLICA DE CUYO;12-09-2021 19:38;3;00048;18;4;00683X;Rivadavia;502;200;1;CONSENSO;positivo;36
FRENTE DE TODOS;DIPUTADOS NACIONALES;00093;San Juan;UNIVERSIDAD CATOLICA DE CUYO;12-09-2021 19:38;3;00048;18;4;00683X;Rivadavia;503;201;1;TODOS UNIDOS;positivo;47
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00093;San Juan;UNIVERSIDAD CATOLICA DE CUYO;12-09-2021 19:38;3;00048;18;4;00683X;Rivadavia;504;202;2;UNIDAD DE LA IZQUIERDA;positivo;16
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00093;San Juan;UNIVERSIDAD CATOLICA DE CUYO;12-09-2021 19:38;3;00048;18;4;00683X;Rivadavia;504;202;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;2
;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 19:42;3;00048;18;4;00684X;Rivadavia;;;;;nulos;8
;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 19:42;3;00048;18;4;00684X;Rivadavia;;;;;recurridos;0
;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 19:42;3;00048;18;4;00684X;Rivadavia;;;;;comando;0
;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 19:42;3;00048;18;4;00684X;Rivadavia;;;;;blancos;5
;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 19:42;3;00048;18;4;00684X;Rivadavia;;;;;impugnados;0
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 19:42;3;00048;18;4;00684X;Rivadavia;501;199;1;JUNTO CON VOS;positivo;126
CONSENSO ISHCHIGUALASTO;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 19:42;3;00048;18;4;00684X;Rivadavia;502;200;1;CONSENSO;positivo;30
FRENTE DE TODOS;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 19:42;3;00048;18;4;00684X;Rivadavia;503;201;1;TODOS UNIDOS;positivo;59
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 19:42;3;00048;18;4;00684X;Rivadavia;504;202;2;UNIDAD DE LA IZQUIERDA;positivo;8
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 19:42;3;00048;18;4;00684X;Rivadavia;504;202;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;11
;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 19:49;3;00048;18;4;00685X;Rivadavia;;;;;nulos;0
;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 19:49;3;00048;18;4;00685X;Rivadavia;;;;;recurridos;0
;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 19:49;3;00048;18;4;00685X;Rivadavia;;;;;comando;0
;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 19:49;3;00048;18;4;00685X;Rivadavia;;;;;blancos;0
;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 19:49;3;00048;18;4;00685X;Rivadavia;;;;;impugnados;0
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 19:49;3;00048;18;4;00685X;Rivadavia;501;199;1;JUNTO CON VOS;positivo;150
CONSENSO ISHCHIGUALASTO;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 19:49;3;00048;18;4;00685X;Rivadavia;502;200;1;CONSENSO;positivo;22
FRENTE DE TODOS;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 19:49;3;00048;18;4;00685X;Rivadavia;503;201;1;TODOS UNIDOS;positivo;54
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 19:49;3;00048;18;4;00685X;Rivadavia;504;202;2;UNIDAD DE LA IZQUIERDA;positivo;8
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 19:49;3;00048;18;4;00685X;Rivadavia;504;202;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;11
;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 20:16;3;00048;18;4;00686X;Rivadavia;;;;;nulos;10
;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 20:16;3;00048;18;4;00686X;Rivadavia;;;;;recurridos;0
;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 20:16;3;00048;18;4;00686X;Rivadavia;;;;;comando;0
;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 20:16;3;00048;18;4;00686X;Rivadavia;;;;;blancos;6
;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 20:16;3;00048;18;4;00686X;Rivadavia;;;;;impugnados;0
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 20:16;3;00048;18;4;00686X;Rivadavia;501;199;1;JUNTO CON VOS;positivo;139
CONSENSO ISHCHIGUALASTO;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 20:16;3;00048;18;4;00686X;Rivadavia;502;200;1;CONSENSO;positivo;29
FRENTE DE TODOS;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 20:16;3;00048;18;4;00686X;Rivadavia;503;201;1;TODOS UNIDOS;positivo;36
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 20:16;3;00048;18;4;00686X;Rivadavia;504;202;2;UNIDAD DE LA IZQUIERDA;positivo;5
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 20:16;3;00048;18;4;00686X;Rivadavia;504;202;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;15
;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 19:52;3;00048;18;4;00687X;Rivadavia;;;;;nulos;8
;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 19:52;3;00048;18;4;00687X;Rivadavia;;;;;recurridos;0
;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 19:52;3;00048;18;4;00687X;Rivadavia;;;;;comando;0
;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 19:52;3;00048;18;4;00687X;Rivadavia;;;;;blancos;5
;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 19:52;3;00048;18;4;00687X;Rivadavia;;;;;impugnados;0
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 19:52;3;00048;18;4;00687X;Rivadavia;501;199;1;JUNTO CON VOS;positivo;136
CONSENSO ISHCHIGUALASTO;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 19:52;3;00048;18;4;00687X;Rivadavia;502;200;1;CONSENSO;positivo;37
FRENTE DE TODOS;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 19:52;3;00048;18;4;00687X;Rivadavia;503;201;1;TODOS UNIDOS;positivo;48
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 19:52;3;00048;18;4;00687X;Rivadavia;504;202;2;UNIDAD DE LA IZQUIERDA;positivo;11
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 19:52;3;00048;18;4;00687X;Rivadavia;504;202;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;3
;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 19:57;3;00048;18;4;00688X;Rivadavia;;;;;nulos;5
;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 19:57;3;00048;18;4;00688X;Rivadavia;;;;;recurridos;0
;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 19:57;3;00048;18;4;00688X;Rivadavia;;;;;comando;0
;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 19:57;3;00048;18;4;00688X;Rivadavia;;;;;blancos;4
;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 19:57;3;00048;18;4;00688X;Rivadavia;;;;;impugnados;0
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 19:57;3;00048;18;4;00688X;Rivadavia;501;199;1;JUNTO CON VOS;positivo;157
CONSENSO ISHCHIGUALASTO;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 19:57;3;00048;18;4;00688X;Rivadavia;502;200;1;CONSENSO;positivo;20
FRENTE DE TODOS;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 19:57;3;00048;18;4;00688X;Rivadavia;503;201;1;TODOS UNIDOS;positivo;49
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 19:57;3;00048;18;4;00688X;Rivadavia;504;202;2;UNIDAD DE LA IZQUIERDA;positivo;6
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 19:57;3;00048;18;4;00688X;Rivadavia;504;202;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;12
;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 19:18;3;00048;18;4;00689X;Rivadavia;;;;;nulos;2
;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 19:18;3;00048;18;4;00689X;Rivadavia;;;;;recurridos;0
;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 19:18;3;00048;18;4;00689X;Rivadavia;;;;;comando;0
;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 19:18;3;00048;18;4;00689X;Rivadavia;;;;;blancos;3
;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 19:18;3;00048;18;4;00689X;Rivadavia;;;;;impugnados;0
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 19:18;3;00048;18;4;00689X;Rivadavia;501;199;1;JUNTO CON VOS;positivo;129
CONSENSO ISHCHIGUALASTO;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 19:18;3;00048;18;4;00689X;Rivadavia;502;200;1;CONSENSO;positivo;27
FRENTE DE TODOS;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 19:18;3;00048;18;4;00689X;Rivadavia;503;201;1;TODOS UNIDOS;positivo;51
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 19:18;3;00048;18;4;00689X;Rivadavia;504;202;2;UNIDAD DE LA IZQUIERDA;positivo;9
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 19:18;3;00048;18;4;00689X;Rivadavia;504;202;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;6
;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 20:03;3;00048;18;4;00690X;Rivadavia;;;;;nulos;5
;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 20:03;3;00048;18;4;00690X;Rivadavia;;;;;recurridos;0
;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 20:03;3;00048;18;4;00690X;Rivadavia;;;;;comando;0
;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 20:03;3;00048;18;4;00690X;Rivadavia;;;;;blancos;4
;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 20:03;3;00048;18;4;00690X;Rivadavia;;;;;impugnados;0
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 20:03;3;00048;18;4;00690X;Rivadavia;501;199;1;JUNTO CON VOS;positivo;142
CONSENSO ISHCHIGUALASTO;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 20:03;3;00048;18;4;00690X;Rivadavia;502;200;1;CONSENSO;positivo;19
FRENTE DE TODOS;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 20:03;3;00048;18;4;00690X;Rivadavia;503;201;1;TODOS UNIDOS;positivo;47
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 20:03;3;00048;18;4;00690X;Rivadavia;504;202;2;UNIDAD DE LA IZQUIERDA;positivo;5
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 20:03;3;00048;18;4;00690X;Rivadavia;504;202;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;8
;DIPUTADOS NACIONALES;00094;San Juan;MONS.AUDINO RODRIGUEZ Y OLMOS;12-09-2021 20:16;3;00048;18;4;00691X;Rivadavia;;;;;nulos;3
