Agrupacion;Cargo;Codigo;Distrito;Establecimiento;Fecha;IdCargo;IdCircuito;IdDistrito;IdSeccion;Mesa;Seccion;idAgrupacion;idAgrupacionInt;idLista;lista;tipoVoto;votos
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00154;Jujuy;ESC.E.T. N° 1 MONTERRICO;12-09-2021 21:02;3;00032;10;4;00982X;El Carmen;503;150;2;UNIDAD DE LA IZQUIERDA;positivo;21
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00154;Jujuy;ESC.E.T. N° 1 MONTERRICO;12-09-2021 21:02;3;00032;10;4;00982X;El Carmen;503;150;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;12
;DIPUTADOS NACIONALES;00154;Jujuy;ESC.E.T. N° 1 MONTERRICO;12-09-2021 20:50;3;00032;10;4;00983X;El Carmen;;;;;nulos;7
;DIPUTADOS NACIONALES;00154;Jujuy;ESC.E.T. N° 1 MONTERRICO;12-09-2021 20:50;3;00032;10;4;00983X;El Carmen;;;;;recurridos;0
;DIPUTADOS NACIONALES;00154;Jujuy;ESC.E.T. N° 1 MONTERRICO;12-09-2021 20:50;3;00032;10;4;00983X;El Carmen;;;;;comando;0
;DIPUTADOS NACIONALES;00154;Jujuy;ESC.E.T. N° 1 MONTERRICO;12-09-2021 20:50;3;00032;10;4;00983X;El Carmen;;;;;blancos;3
;DIPUTADOS NACIONALES;00154;Jujuy;ESC.E.T. N° 1 MONTERRICO;12-09-2021 20:50;3;00032;10;4;00983X;El Carmen;;;;;impugnados;0
FRENTE DE TODOS;DIPUTADOS NACIONALES;00154;Jujuy;ESC.E.T. N° 1 MONTERRICO;12-09-2021 20:50;3;00032;10;4;00983X;El Carmen;501;148;1;CELESTE Y BLANCA DE TODOS;positivo;67
CAMBIA JUJUY;DIPUTADOS NACIONALES;00154;Jujuy;ESC.E.T. N° 1 MONTERRICO;12-09-2021 20:50;3;00032;10;4;00983X;El Carmen;502;149;1;SIGAMOS TRANSFORMANDO JUJUY;positivo;106
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00154;Jujuy;ESC.E.T. N° 1 MONTERRICO;12-09-2021 20:50;3;00032;10;4;00983X;El Carmen;503;150;2;UNIDAD DE LA IZQUIERDA;positivo;38
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00154;Jujuy;ESC.E.T. N° 1 MONTERRICO;12-09-2021 20:50;3;00032;10;4;00983X;El Carmen;503;150;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;7
