Agrupacion;Cargo;Codigo;Distrito;Establecimiento;Fecha;IdCargo;IdCircuito;IdDistrito;IdSeccion;Mesa;Seccion;idAgrupacion;idAgrupacionInt;idLista;lista;tipoVoto;votos
FUERZA SAN LUIS;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:23;3;00002;19;1;00461X;Juan Martín de Pueyrredón;501;208;1;CELESTE UNIDAD;positivo;63
UNIDOS POR SAN LUIS;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:23;3;00002;19;1;00461X;Juan Martín de Pueyrredón;502;209;1;UNICA;positivo;126
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:23;3;00002;19;1;00461X;Juan Martín de Pueyrredón;503;210;2;UNIDAD DE LA IZQUIERDA;positivo;5
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:23;3;00002;19;1;00461X;Juan Martín de Pueyrredón;503;210;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;1
UNIÓN CÍVICA RADICAL;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:23;3;00002;19;1;00461X;Juan Martín de Pueyrredón;3;203;2;JUNTOS;positivo;11
UNIÓN CÍVICA RADICAL;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:23;3;00002;19;1;00461X;Juan Martín de Pueyrredón;3;203;1;CAMBIA SAN LUIS;positivo;7
MOVIMIENTO LIBRES DEL SUR;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:23;3;00002;19;1;00461X;Juan Martín de Pueyrredón;40;204;1;EL FUTURO ES NUESTRO;positivo;2
GEN;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:23;3;00002;19;1;00461X;Juan Martín de Pueyrredón;69;205;1;LA LISTA DEL PUEBLO;positivo;1
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:23;3;00002;19;1;00461X;Juan Martín de Pueyrredón;208;206;1;PARA RENOVAR A LA IZQUIERDA;positivo;0
TODOS UNIDOS;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:23;3;00002;19;1;00461X;Juan Martín de Pueyrredón;209;207;1;SAN LUIS PRIMERO;positivo;7
;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:23;3;00002;19;1;00462X;Juan Martín de Pueyrredón;;;;;nulos;20
;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:23;3;00002;19;1;00462X;Juan Martín de Pueyrredón;;;;;recurridos;0
;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:23;3;00002;19;1;00462X;Juan Martín de Pueyrredón;;;;;comando;0
;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:23;3;00002;19;1;00462X;Juan Martín de Pueyrredón;;;;;blancos;4
;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:23;3;00002;19;1;00462X;Juan Martín de Pueyrredón;;;;;impugnados;0
FUERZA SAN LUIS;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:23;3;00002;19;1;00462X;Juan Martín de Pueyrredón;501;208;1;CELESTE UNIDAD;positivo;80
UNIDOS POR SAN LUIS;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:23;3;00002;19;1;00462X;Juan Martín de Pueyrredón;502;209;1;UNICA;positivo;101
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:23;3;00002;19;1;00462X;Juan Martín de Pueyrredón;503;210;2;UNIDAD DE LA IZQUIERDA;positivo;3
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:23;3;00002;19;1;00462X;Juan Martín de Pueyrredón;503;210;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;1
UNIÓN CÍVICA RADICAL;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:23;3;00002;19;1;00462X;Juan Martín de Pueyrredón;3;203;2;JUNTOS;positivo;16
UNIÓN CÍVICA RADICAL;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:23;3;00002;19;1;00462X;Juan Martín de Pueyrredón;3;203;1;CAMBIA SAN LUIS;positivo;10
MOVIMIENTO LIBRES DEL SUR;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:23;3;00002;19;1;00462X;Juan Martín de Pueyrredón;40;204;1;EL FUTURO ES NUESTRO;positivo;0
GEN;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:23;3;00002;19;1;00462X;Juan Martín de Pueyrredón;69;205;1;LA LISTA DEL PUEBLO;positivo;1
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:23;3;00002;19;1;00462X;Juan Martín de Pueyrredón;208;206;1;PARA RENOVAR A LA IZQUIERDA;positivo;0
TODOS UNIDOS;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:23;3;00002;19;1;00462X;Juan Martín de Pueyrredón;209;207;1;SAN LUIS PRIMERO;positivo;2
;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:23;3;00002;19;1;00463X;Juan Martín de Pueyrredón;;;;;nulos;10
;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:23;3;00002;19;1;00463X;Juan Martín de Pueyrredón;;;;;recurridos;0
;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:23;3;00002;19;1;00463X;Juan Martín de Pueyrredón;;;;;comando;0
;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:23;3;00002;19;1;00463X;Juan Martín de Pueyrredón;;;;;blancos;9
;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:23;3;00002;19;1;00463X;Juan Martín de Pueyrredón;;;;;impugnados;0
FUERZA SAN LUIS;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:23;3;00002;19;1;00463X;Juan Martín de Pueyrredón;501;208;1;CELESTE UNIDAD;positivo;71
UNIDOS POR SAN LUIS;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:23;3;00002;19;1;00463X;Juan Martín de Pueyrredón;502;209;1;UNICA;positivo;128
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:23;3;00002;19;1;00463X;Juan Martín de Pueyrredón;503;210;2;UNIDAD DE LA IZQUIERDA;positivo;7
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:23;3;00002;19;1;00463X;Juan Martín de Pueyrredón;503;210;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;1
UNIÓN CÍVICA RADICAL;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:23;3;00002;19;1;00463X;Juan Martín de Pueyrredón;3;203;2;JUNTOS;positivo;7
UNIÓN CÍVICA RADICAL;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:23;3;00002;19;1;00463X;Juan Martín de Pueyrredón;3;203;1;CAMBIA SAN LUIS;positivo;2
MOVIMIENTO LIBRES DEL SUR;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:23;3;00002;19;1;00463X;Juan Martín de Pueyrredón;40;204;1;EL FUTURO ES NUESTRO;positivo;0
GEN;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:23;3;00002;19;1;00463X;Juan Martín de Pueyrredón;69;205;1;LA LISTA DEL PUEBLO;positivo;0
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:23;3;00002;19;1;00463X;Juan Martín de Pueyrredón;208;206;1;PARA RENOVAR A LA IZQUIERDA;positivo;0
TODOS UNIDOS;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:23;3;00002;19;1;00463X;Juan Martín de Pueyrredón;209;207;1;SAN LUIS PRIMERO;positivo;0
;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:17;3;00002;19;1;00464X;Juan Martín de Pueyrredón;;;;;nulos;12
;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:17;3;00002;19;1;00464X;Juan Martín de Pueyrredón;;;;;recurridos;0
;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:17;3;00002;19;1;00464X;Juan Martín de Pueyrredón;;;;;comando;0
;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:17;3;00002;19;1;00464X;Juan Martín de Pueyrredón;;;;;blancos;7
;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:17;3;00002;19;1;00464X;Juan Martín de Pueyrredón;;;;;impugnados;0
FUERZA SAN LUIS;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:17;3;00002;19;1;00464X;Juan Martín de Pueyrredón;501;208;1;CELESTE UNIDAD;positivo;68
UNIDOS POR SAN LUIS;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:17;3;00002;19;1;00464X;Juan Martín de Pueyrredón;502;209;1;UNICA;positivo;105
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:17;3;00002;19;1;00464X;Juan Martín de Pueyrredón;503;210;2;UNIDAD DE LA IZQUIERDA;positivo;1
